horizontal_vibration,vertical_vibration,temperature
0.04013297,0.04720292,60.52506974
0.07362213,0.03564153,61.03519100
0.06432596,0.02762356,60.61969091
0.03762005,0.02303068,60.50940409
0.01312300,0.02421758,60.54919341
0.04742182,0.02436197,60.21007528
0.07138300,0.02739538,60.48602599
0.08022235,0.01736642,60.69836800
0.03626094,-0.02921209,61.06059004
0.00759164,-0.06311146,60.09948503
0.01356171,-0.04207073,61.02383407
-0.01348194,-0.00100077,59.97627336
-0.00268463,-0.03658097,60.05652154
-0.02907877,-0.05559539,60.01479206
0.02326805,-0.06161932,60.49378456
-0.00305267,-0.04961203,60.33823606
-0.03779971,-0.04990396,60.80983372
-0.06814126,-0.04238391,60.76366352
-0.05012206,-0.03110474,60.82464064
-0.03498760,-0.01268079,60.90364818
-0.04760429,-0.03597156,60.42998973
-0.05776980,-0.05010020,60.81320371
-0.07169066,-0.03932282,61.03057386
-0.05679320,0.00403937,60.88255928
-0.05360664,0.02771488,60.13202169
-0.04181034,0.04244226,60.73454077
-0.00896587,0.03973910,60.44030057
0.02778099,0.03004773,60.77106523
0.01866459,0.03215419,60.31352918
-0.01213087,0.03128187,60.13118861
-0.02893327,0.03641266,60.64823386
0.01821261,0.06312102,60.60943224
0.05051255,0.07437723,60.74778873
0.04555177,0.04679319,60.50173315
0.03741739,0.01571084,60.45259307
0.02884736,0.00492959,60.75580416
0.06692085,0.03825724,60.64538228
0.04482969,0.04593045,59.97464693
0.05569738,0.03000233,60.32510368
0.06588166,0.01514708,60.35981347
0.07276567,-0.00771150,60.89958402
0.04748114,-0.01044639,60.76159447
-0.01349233,-0.03426977,60.70836010
-0.01642766,-0.02064489,60.58867675
0.00008459,-0.01708265,60.44049025
0.01851462,-0.00657327,60.35540032
0.00585035,-0.02681701,60.77595632
-0.00655331,-0.08547925,60.77405017
-0.04097507,-0.07165886,60.36145939
-0.04188143,-0.04032004,60.33454674
-0.05237904,-0.01726016,60.22203216
-0.05016648,-0.02409072,60.37341158
-0.03041345,-0.02948240,60.76241850
-0.02518940,-0.05546715,60.43909582
-0.07392470,-0.03997300,60.50928829
-0.10527715,-0.03901284,60.27972867
-0.07823192,0.00123386,60.82758522
-0.00645604,0.02268364,60.61073460
-0.00951350,0.03842607,60.62023988
-0.00136231,0.01417559,60.43819327
-0.01818868,0.00649241,61.00780789
-0.00525914,0.01597091,60.54437995
-0.00204606,0.04207748,60.47086706
0.00377973,0.05531215,60.71715197
-0.00171107,0.05918235,59.78746687
0.05275294,0.03720262,60.85153435
0.04347044,0.03755415,61.22392486
0.02371752,0.03213805,60.65874818
0.01062225,0.03551886,60.57499943
0.04346305,0.01956966,61.29776411
0.08870609,0.04130969,60.38155562
0.08226215,0.03704352,61.18607456
0.07583119,-0.00114340,61.10556413
0.03063752,-0.01364089,60.57906175
0.00448280,-0.01245941,60.67657017
0.02342770,-0.00758196,60.80681784
0.00151936,-0.01716213,60.56022276
0.00668718,-0.03256507,60.06761157
0.02043776,-0.04447118,60.08101495
0.03234744,-0.05232489,60.81992931
-0.02170654,-0.03867660,61.05945787
-0.04595563,-0.03206031,60.30738381
-0.01170292,-0.02931417,60.07444485
-0.02443215,-0.01366759,60.63123927
-0.02275312,-0.02464988,60.63615812
-0.04889527,-0.06496742,60.84592150
-0.05813055,-0.08025089,60.75668862
-0.07199218,-0.03876003,60.58138541
-0.06575408,0.01534782,60.54514233
-0.05613945,0.03974713,60.90070639
-0.04227033,-0.00049250,60.73966613
-0.00842899,0.01118592,60.69726488
0.00829749,0.04311848,60.19350061
-0.03460449,0.00874706,60.19791843
-0.03696267,0.02299731,61.07206775
-0.00592961,0.02956297,60.72172349
0.02385264,0.05695790,60.63409011
0.02715398,0.04986541,60.59867268
0.00375263,-0.00192048,61.15654984
0.01506240,0.01614787,60.22461361
0.02856235,0.03996395,60.67332746
0.05443373,0.06612842,60.94684291
0.05548405,0.04920964,61.09411582
0.07209053,0.03328675,60.71912619
0.08195368,-0.00445812,60.90997546
0.04645645,0.01388145,61.07935411
0.02186119,-0.00381244,61.07576049
0.01560026,0.00287325,60.61516147
0.01308673,-0.00199990,61.33866799
0.05652452,-0.01459846,60.86134068
0.03767254,-0.02032299,61.42903754
0.00839621,-0.05716248,60.99044842
0.00843237,-0.05697623,60.49281023
-0.01188570,-0.01806996,60.93025853
-0.02709221,-0.02359220,60.41750664
-0.03003143,-0.03447721,60.79691281
-0.03119355,-0.04140594,61.03112261
-0.03179726,-0.06537721,61.45001324
-0.06771264,-0.05444816,60.86780827
-0.09291604,-0.05080024,60.63370130
-0.09320895,-0.01488659,60.88641801
-0.03589949,0.00309519,60.92219105
-0.02870536,0.01736496,60.96630444
-0.01756965,-0.00196686,60.09735465
-0.03775406,-0.02094893,61.17014004
-0.02535197,0.00189076,60.60202579
-0.02440600,0.03504809,60.98146608
-0.04785852,0.04563831,60.08228052
-0.02056802,0.02792993,60.57369612
0.00821475,0.02962883,60.74614687
0.02936207,0.03107875,61.25653419
0.00681141,0.01301080,60.05433938
-0.00658781,0.02159952,60.77581768
0.03251530,0.04035834,60.96274756
0.08660226,0.06513605,61.25800704
0.10688979,0.06080158,60.69593744
0.07527162,0.03460296,60.69182820
0.04890371,-0.01592882,60.72739773
0.03788036,-0.02718395,60.83435949
0.05171417,0.02123534,61.09808736
0.01145473,-0.01233747,61.17791910
0.02891394,-0.01931066,61.18002375
0.06003650,-0.03777840,60.33612463
0.04725063,-0.04177483,60.97946106
0.00093285,-0.03068082,61.08305758
-0.02460012,-0.03356678,60.99936526
-0.00974726,-0.04016261,61.07543742
0.02644705,-0.02966003,60.85278991
0.00125108,-0.04274969,60.87611684
-0.03348601,-0.04827149,60.80422486
-0.09395244,-0.07815450,60.41328838
-0.07248879,-0.04775976,60.54655868
-0.06193253,-0.02062788,60.31596937
-0.08109000,-0.01482040,60.66386671
-0.03874107,-0.02792085,61.03668263
-0.00783197,-0.01810813,60.50326923
-0.01538146,-0.00811999,61.08486058
-0.05462972,-0.00151681,60.83877905
-0.05992660,0.00470485,60.42759290
-0.03700230,0.00880885,60.59167733
0.00878672,0.06778937,61.03797752
0.01399797,0.04698413,61.36873783
0.00104565,0.01290480,60.73051785
-0.01105061,0.00249294,60.38244765
0.01389172,0.03243792,60.93807497
0.04184445,0.05418158,60.50624985
0.02991365,0.05639552,60.54947140
0.07363732,0.05991470,60.87437222
0.07719879,0.04797489,60.63079308
0.07287903,0.03332647,61.23027202
0.04316281,-0.00397676,61.17384252
0.02998772,0.00553862,60.38941823
0.03561595,0.03256199,60.37925081
0.08018834,0.01481576,61.08977706
0.04929680,0.00861382,61.02516742
0.03008028,-0.05238980,60.95791119
0.01997819,-0.04495353,61.31000128
0.02384231,-0.00915226,61.16978669
0.00348689,-0.00429713,60.81314249
-0.00085228,-0.02623663,61.20355509
-0.00083499,-0.03566604,60.68196478
0.00624582,-0.06077075,60.88029554
-0.02971168,-0.06062390,60.59848349
-0.08477973,-0.04907564,60.85943115
-0.08696182,-0.02976084,61.20776449
-0.06101718,-0.02250979,61.02644159
-0.01532590,-0.02724452,60.88979246
-0.04341125,-0.01800787,61.47217119
-0.05445756,-0.02147534,60.75927339
-0.06220957,-0.01903303,61.40275004
-0.03317258,0.01296733,60.66370770
-0.05692310,0.02490180,60.89438133
-0.04603716,0.03573826,60.60530602
-0.02321075,0.01356707,60.62554909
0.01275240,0.00359323,60.59683664
-0.02571120,0.01627166,60.33552833
-0.02347581,0.02836277,60.74925397
-0.00183660,0.04491505,60.84220774
0.06314256,0.07948881,60.54568422
0.08876256,0.07446523,60.74982105
0.06268729,0.03489582,60.75704376
0.04097313,0.00177408,60.72756067
0.03482646,0.02106594,60.65077277
0.05043139,0.04717036,60.79193627
0.03262504,0.01800471,61.02672974
0.04686120,0.01337495,61.21936031
0.06298774,-0.03519662,61.12671449
0.07207696,-0.01363885,60.93028461
0.02527857,-0.01514147,61.38930264
-0.00562229,-0.01126701,60.66248168
0.01818737,-0.02785084,60.15450859
0.06656853,-0.00874521,61.22276242
0.04908299,-0.04112803,60.80395486
0.01492374,-0.05869480,61.45250197
-0.04520549,-0.06021027,61.11908013
-0.03195922,-0.07326597,60.75545832
-0.04879257,-0.04079909,60.81355247
-0.07437423,-0.03381711,60.92502851
-0.04131142,-0.05328097,61.30235123
-0.01792250,-0.03604199,60.91670333
-0.01438918,-0.01985507,61.14634436
-0.06573250,-0.03881328,60.82827318
-0.08879143,-0.02274088,61.07184558
-0.05762588,-0.00795134,60.85975737
-0.01319739,0.01824473,61.20207716
-0.02468617,0.00245168,60.76370546
-0.05344500,-0.00592170,60.76056668
-0.03912729,-0.01006999,60.59511654
-0.01211053,0.01901108,61.13038091
-0.00431946,0.06419164,61.04816339
0.00492999,0.06026001,60.56009408
0.02956556,0.03921210,60.45657700
0.05939593,0.05707725,60.77545831
0.06906696,0.04520464,60.73968361
0.02922456,0.04250762,61.02833335
0.00558894,0.03164482,60.94920432
0.03805341,0.02557488,60.48400750
0.07154465,0.04000916,61.12035582
0.06139736,0.01414535,61.06833321
0.05094422,-0.01603202,60.55544228
0.02714673,-0.02509713,61.38874175
0.04434751,0.00450443,61.17337046
0.03788159,-0.00724791,60.33734410
0.03628122,0.00385110,61.05457907
0.04210293,-0.04183929,60.84540584
0.03330925,-0.04114492,60.87922769
-0.00977135,-0.06230131,60.52874110
-0.05767687,-0.04609925,60.94836087
-0.06404249,-0.05728254,60.39822365
-0.03721390,-0.03059833,61.19534430
-0.02702298,-0.04676962,60.70465676
-0.02069193,-0.02642680,60.92250027
-0.06021403,-0.05518027,61.02517026
-0.04494148,-0.04412136,61.11166329
-0.05522891,0.00768021,60.63849866
-0.05653508,0.03033190,60.94411862
-0.06989230,0.00153350,60.23089615
-0.04080571,-0.01120081,60.95344521
-0.01585457,-0.01088798,60.69490848
-0.04171648,0.00628799,60.92309776
-0.06343653,0.01599413,60.74851057
-0.03636064,0.02737257,60.53288709
0.02555386,0.05552537,60.71083527
0.04790856,0.06661368,61.03986387
0.04660961,0.03916217,60.71817849
0.01902334,0.03069633,60.77521790
0.03417535,0.04115241,60.92790924
0.03585306,0.02623543,60.68193434
0.03460184,0.04019160,60.64823492
0.04089414,0.02263224,60.48117702
0.06928868,0.01782952,60.99389972
0.07882062,0.00320918,60.76117279
0.05233285,-0.01372073,61.12664994
0.00439628,-0.01321776,61.14185904
0.05190416,-0.01572863,60.63524747
0.07681055,-0.00760042,60.89166359
0.05998767,-0.00378974,61.32485036
0.01079356,-0.03369432,60.95540159
0.00943448,-0.05867423,61.06477818
-0.01657471,-0.05310312,61.10069279
-0.03611153,-0.02965422,61.24924492
-0.04993061,-0.00955351,60.71496187
-0.04858859,-0.02867195,61.10509760
-0.00383203,-0.03088365,61.33044916
-0.02903460,-0.04694262,61.76222187
-0.02306166,-0.03240079,60.88601740
-0.08873912,-0.02492447,60.90795544
-0.05606460,-0.00860257,61.42087065
-0.01698165,-0.00878529,60.72451909
-0.02123327,-0.00509526,61.15263174
-0.06987929,-0.01327287,60.59213970
-0.04899214,-0.01286168,60.96234980
-0.06100202,0.01006988,60.67479331
-0.03472870,0.03631945,60.77836813
-0.01457388,0.05031071,60.64733541
0.01049180,0.03241997,60.79138638
0.04644234,0.04432557,60.87062585
0.04570873,0.06531681,61.16476940
0.00918189,0.04659112,60.85490785
0.00957879,0.03502366,60.78984527
0.02364555,0.05032443,61.12534261
0.06654593,0.05649003,60.83775701
0.05587431,0.03373920,60.89012800
0.03401088,-0.00631917,61.02711399
0.02961898,-0.02342484,60.78340267
0.05406540,0.00285194,60.25349963
0.04414933,0.02764158,61.23387170
0.04310854,0.02617802,60.87824679
0.03965874,-0.01253079,61.06114604
0.06965568,-0.02014816,60.92853173
0.03759474,-0.04183040,61.18894294
-0.03070639,-0.05568514,60.80224798
-0.05523892,-0.04882306,61.13513295
0.00354723,-0.02610616,60.88470234
0.01111233,-0.02485686,60.67603729
0.00587235,-0.03930494,61.15292752
-0.03069906,-0.05800177,61.39056551
-0.05562173,-0.07488186,61.27373200
-0.02648271,-0.01024763,61.02171668
-0.05826643,-0.01786374,61.33298123
-0.06677226,0.00131757,60.52718001
-0.04389916,-0.01976016,60.63612132
-0.01061027,-0.03475406,60.23106942
-0.04548819,-0.01436664,60.78467247
-0.06992171,0.03575639,60.90367580
-0.08516638,0.01890765,60.93345421
-0.02649045,0.03708625,61.01695875
0.02325358,0.06512584,61.07038854
0.00980858,0.02272767,60.97964842
0.01162868,0.02083101,60.53563719
-0.01411011,0.04007192,61.02183218
0.02008982,0.07173306,60.63944729
0.02108853,0.04988289,60.96552479
0.01768601,0.05826240,61.23162258
0.05548332,0.02911301,61.05020051
0.07399085,0.01719607,61.27542970
0.05277806,0.02306705,60.85305366
0.02568588,0.02522916,61.56945267
0.03082426,0.01587979,60.56747512
0.08012674,0.03307442,61.26565663
0.08308999,0.02548212,60.82312278
0.06115120,-0.02672566,60.79617140
0.02160358,-0.04535355,60.86911503
0.02023752,-0.05174576,60.85395898
0.00004610,-0.04238588,60.77296273
-0.03168486,-0.02486338,60.42756166
-0.01791267,-0.02772544,60.73699372
0.00572381,-0.04878184,60.98376425
0.01423640,-0.04156086,60.89030316
-0.02005133,-0.02851495,60.88568315
-0.05481222,-0.05918897,60.60098270
-0.05799399,-0.02666334,60.83709626
-0.04170424,-0.00731310,61.16940043
-0.03393435,-0.02438609,60.75161781
-0.04937650,-0.03597506,61.13491084
-0.07572956,-0.02632913,60.64288371
-0.06881088,-0.01665896,60.86202279
-0.05184678,0.02427985,60.49611792
-0.04244799,0.04671926,61.31174399
-0.02628326,0.00833113,61.26898126
0.01915578,0.04048389,60.47053143
0.01181931,0.03810897,60.88847653
-0.01254315,0.02628467,61.05783956
-0.02275598,0.04948795,61.40349694
-0.00305299,0.06297162,60.53699862
0.02847302,0.04451782,61.30872801
0.04463119,0.05367101,61.56922070
0.03057655,0.03544251,60.50833204
0.02712945,0.00022172,61.27595761
0.06210866,0.01435720,61.19397466
0.08932198,0.04828224,61.08916564
0.07936633,0.04613862,60.66180888
0.06373963,0.02855911,60.89933749
0.08457106,-0.00984642,61.03902392
0.06777378,-0.00142337,60.94831088
0.01093569,-0.01876159,61.01549208
-0.01452747,-0.02189164,62.16501405
0.02099254,-0.03225973,61.11605637
0.02586656,-0.01906244,60.88337252
0.01781410,-0.03136537,61.48317683
-0.02298153,-0.04778304,61.28242707
-0.03501827,-0.06609446,61.07616505
-0.03518913,-0.02214776,61.04222557
-0.02310506,-0.01474025,61.16751363
-0.05488629,-0.03047582,61.24649655
-0.03061252,-0.02075032,61.54989711
-0.01673309,-0.04686922,61.00010361
-0.04292301,-0.04044256,60.95025728
-0.09402456,-0.02032671,61.02869521
-0.08095731,-0.00160069,61.09684272
-0.05116957,0.02426480,60.69371587
-0.00603500,0.01613418,61.01367717
-0.01440526,0.03586634,60.79028744
-0.00354823,-0.00354112,61.18618320
-0.00034709,0.03418170,61.32806959
-0.00338346,0.05392993,61.47933793
-0.00175122,0.07773341,60.94881896
0.01263890,0.05106193,61.31914575
0.04866023,0.02703292,60.96708804
0.04297891,0.02468849,60.50158661
0.04950425,0.03105051,60.69796497
0.00450072,0.03593710,60.92012132
0.02835731,0.05562488,60.74241237
0.06196282,0.04742098,60.51990841
0.08550303,0.05628601,61.08536811
0.06597273,0.04486465,61.44098855
0.03549159,-0.02936685,61.75501869
0.03789654,-0.01591055,61.23697021
0.01413116,0.01205279,60.91581148
0.01558523,-0.00823159,61.08684667
-0.00852290,-0.02327695,60.68095112
0.02412923,-0.05476612,61.05653541
0.04288724,-0.05746192,61.08052245
-0.00877389,-0.04826900,61.26850827
-0.05397072,-0.05517905,60.77808176
-0.07103053,-0.02604415,60.99334008
-0.01797812,-0.01693773,61.02022908
-0.01343137,-0.01713049,60.64710663
-0.04383744,-0.04841112,61.05679322
-0.06255277,-0.08656889,60.97392520
-0.06153459,-0.04335997,61.48188872
-0.06990417,0.01512122,61.05258192
-0.06388604,0.00489324,61.04909778
-0.03537796,0.00789704,60.93736882
-0.01537866,0.03179667,60.42662064
-0.00549750,0.02705133,60.64374011
-0.03518531,0.03074401,60.77186814
-0.04938653,0.03709125,61.16300258
-0.01632690,0.04125283,60.41517484
0.03745544,0.06118584,60.78777435
0.02533813,0.05638770,61.35339045
0.01524772,0.01864393,61.10935757
0.02711051,0.03287951,60.74428971
0.00936721,0.03147316,61.31220571
0.04397113,0.05323116,61.07715537
0.04002397,0.05826935,60.70710747
0.06647582,0.04579915,61.14356800
0.08601313,0.02830438,60.83277885
0.06580406,0.01213185,60.94244094
0.04557414,-0.01810507,60.89916964
-0.00102423,-0.02451977,60.86178738
0.01219855,-0.00876698,60.98900329
0.06318201,-0.00850949,60.88782238
0.03733862,-0.03465306,61.03458845
-0.00641533,-0.05286276,60.96460949
0.00233697,-0.06254505,61.13487787
0.00495764,-0.02636061,61.23475183
-0.02165365,0.00606837,60.66452221
-0.01875949,-0.03016693,61.02819157
-0.01909687,-0.05442806,60.64305969
-0.01276428,-0.06216414,61.36756619
-0.03125275,-0.03372931,60.36252713
-0.09320577,-0.04772609,60.52838492
-0.08904048,-0.03154912,61.02996001
-0.05093776,-0.00481251,61.07752769
-0.02265474,0.01884396,60.40579661
-0.02915579,0.01486954,60.86847126
-0.02404036,-0.01394598,60.29239408
-0.05356161,-0.01434481,60.72961345
-0.03429282,0.03617921,60.95234960
-0.03234314,0.04905419,61.00585980
-0.02394624,0.04179023,60.82490456
0.01387155,0.03132436,60.72628641
0.01283661,0.02589976,61.00854693
0.02540132,0.03804823,60.92649117
0.00142728,0.03518023,61.03625562
-0.01020475,0.04117688,60.67143347
0.05726621,0.06092977,61.13752144
0.10794811,0.06557971,61.34359590
0.07428856,0.03679716,61.29874497
0.04275509,-0.00551027,61.45903173
0.07221942,-0.00495247,60.72690938
0.03573032,0.01460520,60.88678547
0.03366878,-0.00649833,61.09121183
0.02764746,-0.00713509,61.22444686
0.05560249,-0.03628104,61.18341407
0.05764128,-0.03976268,61.45534951
0.03055321,-0.02506259,60.93453005
-0.02562763,-0.03775447,60.75250109
-0.02271252,-0.03592253,60.95682345
0.00609742,-0.02436857,61.20304089
0.02541235,-0.03584337,60.99751680
-0.01854230,-0.06642432,60.53691836
-0.05152336,-0.07965077,61.10956755
-0.06748455,-0.05698952,60.38386786
-0.06835779,-0.03096715,61.28570685
-0.07272817,-0.01264270,60.60371893
-0.05767626,-0.02159496,60.39771262
-0.02343516,-0.02157103,60.94662959
0.00205665,0.00675823,61.14485201
-0.03480771,-0.01147902,60.61696853
-0.06386390,0.01684784,61.00831491
-0.05322270,0.04089432,60.87674753
-0.00020700,0.06480792,60.49755188
0.01597133,0.03434626,61.06034629
0.01774216,0.00210369,60.84249932
-0.02378386,0.01372238,61.10285883
0.00660853,0.02835351,60.73551772
0.03254569,0.03941642,61.14412974
0.02488679,0.07138470,60.73822160
0.06125342,0.02674275,61.02297512
0.09398259,0.04950216,60.60437179
0.07635909,0.01581963,60.79660084
0.03227881,0.00656285,60.85215403
-0.00100054,0.02931066,61.17758549
0.02791392,0.00246960,60.97384912
0.06406299,-0.00298183,61.65537492
0.06081842,0.00645927,60.89958172
0.03209615,-0.03459234,60.75049368
0.02696476,-0.05113483,61.16160508
0.01416480,-0.02878335,60.97480644
0.03671605,0.00216139,61.24886246
0.00133871,0.00164064,61.13556960
0.00709975,-0.04477991,60.73241904
0.00797708,-0.04817853,60.72511631
-0.04032996,-0.05414562,60.98392671
-0.07737834,-0.07538062,61.34965161
-0.09174231,-0.05033623,60.94260756
-0.05961869,-0.03097704,61.22694817
-0.02466113,-0.01846260,60.67226760
-0.00574790,0.00282341,60.82109495
-0.04578487,-0.03893607,61.07766665
-0.05245207,-0.03263159,61.11620336
-0.04292167,-0.00024083,60.81661519
-0.03076649,0.02497982,60.51538445
-0.05902212,0.02205845,60.93882859
-0.02236001,0.00590624,61.13394613
0.01951911,0.02641451,61.07676981
-0.01998781,0.02520002,60.80397301
-0.03853411,0.03184559,61.03105937
-0.03595998,0.03617923,61.16373969
0.02864604,0.06669249,60.88987829
0.06302652,0.08012391,60.91963123
0.06398756,0.03606221,61.23372059
0.05071087,0.01649774,61.04568089
0.04013907,0.01521576,61.38128508
0.04125982,0.03693816,60.51310334
0.04245160,0.03000494,61.16028863
0.03750952,0.03182954,60.91531200
0.07716140,0.00391688,60.76491382
0.05479371,-0.01716336,60.79163127
0.05348478,-0.00933394,60.92785443
0.00148498,-0.01085613,61.19705146
0.00812690,-0.02786473,61.17385631
0.02329506,-0.00761919,61.53512154
0.03242040,-0.00954017,61.38455249
-0.01628976,-0.05338310,60.94858389
-0.01711069,-0.08375467,61.66001982
-0.04745253,-0.06984943,60.61148687
-0.04895982,-0.04841954,61.16498605
-0.06612973,-0.03777453,61.10459692
-0.05022844,-0.05351496,60.94976353
-0.04516477,-0.04529137,60.85857018
-0.02096027,-0.03115154,60.97516679
-0.03294577,-0.01131299,60.90112656
-0.08754968,-0.01680269,60.27587920
-0.08055894,-0.00561745,61.32371059
-0.03138210,0.01633053,61.06543397
-0.00515597,0.03925642,60.59513232
-0.02569238,-0.00290297,60.83560072
-0.04535820,-0.01711261,61.04248058
-0.04387686,0.02635658,60.41578365
-0.00159727,0.04813380,61.13860099
-0.02039219,0.04335017,60.91811459
0.03639883,0.05683745,60.86220153
0.07060003,0.04071141,60.81095410
0.07978499,0.05083166,61.18937892
0.03584290,0.02211491,61.08570647
-0.01214748,0.02180572,61.24731296
0.02507909,0.01886235,61.28812692
0.06335512,0.04912082,61.37427017
0.08149250,0.00872377,60.36750179
0.04854953,0.00249240,61.21889992
0.02762533,-0.02279090,61.15796424
0.04376208,-0.00681755,60.99868537
0.02835453,0.02391340,61.02656923
0.03440372,0.00491822,61.39656168
0.01911700,-0.02151338,61.18313091
0.02565255,-0.04040150,61.15316036
0.02916543,-0.04264450,60.74726962
-0.02292545,-0.05656188,61.46651494
-0.05817255,-0.05752566,60.71231695
-0.03867937,-0.05356696,60.85274835
-0.01815193,-0.01422905,60.95749173
-0.01628871,-0.03364259,61.02144634
-0.05158179,-0.04453425,60.79861011
-0.03630639,-0.05997953,60.84276625
-0.06356777,-0.00915023,61.07796411
-0.05501555,0.02921756,60.84882121
-0.05021329,0.00629489,60.79612761
-0.04344592,0.00353487,61.28740308
-0.02258672,0.01148500,60.69629255
-0.02841130,-0.00033492,61.52091377
-0.04746244,0.00662728,61.96533247
-0.05248913,0.02302263,61.18628821
-0.02130396,0.05048328,61.27912085
0.05298836,0.06740466,60.74810552
0.04515685,0.04859912,60.93947251
0.02496547,0.02631926,60.86637371
0.03572608,0.03841844,61.11270291
0.04630997,0.03368201,61.00853916
0.02798533,0.05693203,61.15835324
0.03479450,0.06321971,61.06314853
0.06417265,0.01596396,61.05946893
0.07320760,0.01248234,61.28380613
0.06858126,-0.00314508,60.74425756
0.02199232,-0.00482728,61.13515622
0.01593264,-0.00218972,61.15913426
0.06995722,-0.00625549,60.63532144
0.07762707,0.01665790,61.01403333
0.04024274,-0.01862137,60.83654694
-0.00854479,-0.04854376,61.24918191
-0.02323085,-0.05860882,60.96781630
-0.02779216,-0.02969379,60.65503992
-0.03166408,-0.00641220,60.76685837
-0.05083409,-0.04544937,60.68656377
-0.01172128,-0.04899464,60.73134323
-0.00935985,-0.04662787,61.20653755
-0.03945944,-0.03405654,61.16529864
-0.06487233,-0.03845612,61.07391335
-0.07138723,-0.03644770,61.11251894
-0.04941335,0.00329685,60.69856871
-0.00728863,-0.00388699,60.75968657
-0.04764939,0.00336677,60.35381977
-0.06325679,-0.03967038,61.11194915
-0.03480629,-0.00796299,60.85317578
-0.03587650,0.01943183,60.53214555
-0.04650185,0.03822964,61.03074093
0.00042470,0.04156655,60.52794363
0.02433400,0.02491509,60.53000946
0.03894915,0.02378655,60.74561454
0.02674728,0.04322299,61.37953072
-0.00648580,0.04250614,60.54782411
0.00049699,0.04896448,61.16376656
0.05665131,0.06126223,61.24721665
0.06357719,0.04170465,60.69174199
0.04578596,0.01024728,61.01847930
0.05627517,-0.00311061,60.61168703
0.03900173,0.00665393,60.60291540
0.05489886,0.02968296,60.89029785
0.04427191,0.01218629,60.78605065
0.03827113,-0.00304333,60.55038193
0.06584075,-0.01390943,61.49638865
0.06516068,-0.02305543,60.79123208
-0.01106654,-0.03508798,60.48771518
-0.04593271,-0.05472921,60.52748185
-0.02804402,-0.04433881,61.16250444
0.00396868,-0.01670440,60.80612354
0.01745905,-0.03824389,61.02631476
-0.02328933,-0.05813969,61.09428989
-0.04739708,-0.06544806,60.73248410
-0.04378771,-0.01783749,60.78138449
-0.05604706,-0.00573672,61.06922037
-0.06735167,-0.00440182,61.02699932
-0.05100699,-0.00995320,61.24738462
-0.04078217,-0.02819656,61.48725984
-0.02708203,-0.01460680,60.64011148
-0.08831890,-0.00327960,61.04375612
-0.09333568,-0.00296964,60.89784173
-0.01152774,0.03331938,60.95176725
0.02909752,0.04762982,60.94126734
0.01294154,0.05812842,61.19061114
0.01640370,0.03659162,60.85136669
0.00663929,0.00368499,60.61113836
0.01788635,0.04352502,60.67935469
0.02344110,0.06305232,61.20342573
-0.00685796,0.05373817,61.00223007
0.03755138,0.03703517,60.42146905
0.06270117,0.04070871,60.80569452
0.07727193,0.01041155,60.35976160
0.02901994,0.01882688,60.81308769
0.01821000,0.02317767,61.37113752
0.05818126,0.02364480,60.51794065
0.10035589,0.03322953,60.91719973
0.05762484,0.01751897,61.46171641
0.01834578,-0.03967970,60.92027992
0.01189837,-0.04239438,60.66167783
-0.01687678,-0.02556064,60.84453858
-0.02500928,-0.00940474,61.42857665
-0.02271160,-0.02657805,61.12283440
-0.02195237,-0.03341008,61.54923612
0.00340551,-0.04115175,60.65520503
-0.01627882,-0.04089411,60.63431301
-0.06723016,-0.06647239,60.69898131
-0.06749680,-0.03609886,61.15216379
-0.04253359,-0.02018662,61.30762442
-0.00849124,-0.01218294,60.82077102
-0.03688316,-0.01794209,61.40446614
-0.07918176,-0.04941924,61.07270419
-0.06224630,-0.05149249,61.03895116
-0.06153153,0.01296643,61.20346124
-0.04578963,0.02406564,61.98976284
-0.02087891,0.02362538,60.77213394
0.01339641,0.00398654,61.38218779
0.01972870,0.03900542,60.85285445
0.00125109,0.01837106,60.83824284
-0.02524887,0.02271089,61.35971619
-0.00566890,0.03971262,61.23622010
0.04153719,0.05274667,60.93245273
0.04232880,0.07750685,61.13932105
0.04113455,0.02097391,61.20251636
0.03961780,0.02248140,60.97637821
0.03891110,0.00487262,61.08217189
0.06240005,0.03193449,61.68947461
0.04794440,0.04122620,60.82099669
0.08404762,0.02290403,61.27287024
0.07959854,0.01271288,60.61861920
0.08454904,0.00858824,60.98363203
0.03490214,-0.02513581,61.32284126
-0.01851339,-0.04515584,61.13385620
-0.01780752,-0.04457649,61.34975799
0.02179816,-0.01682987,60.98649625
0.01511445,-0.02216201,60.59792130
-0.00477115,-0.06164423,61.26611436
-0.02262649,-0.07225506,61.07838862
-0.01940908,-0.04171642,61.10108692
-0.04146412,-0.01338250,61.04624382
-0.06769687,-0.02146020,60.87989198
-0.04526452,-0.02795613,60.71209177
-0.05359270,-0.04007669,61.02954865
-0.04602531,-0.04096367,60.73606630
-0.09503371,-0.04100232,61.06101187
-0.08570685,-0.02100814,60.75256961
-0.06256395,-0.00945988,61.70499752
-0.00100009,0.03317409,61.11940347
-0.00058147,0.05110324,60.49063377
-0.01354716,0.01180099,61.05275691
-0.01678446,0.00331157,61.15578234
-0.02129719,0.02626945,60.88108733
0.00700221,0.04930404,60.81177458
0.00266120,0.05642732,61.26519408
0.01345079,0.03648235,60.77006937
0.05004765,0.02582149,60.72584318
0.04822173,0.03551465,61.52529965
0.03157106,0.03560822,61.08547452
