horizontal_vibration,vertical_vibration,temperature
0.03937400,0.11094785,75.23334626
0.09210455,0.15378203,74.42565924
0.09619004,0.04172184,74.80259749
0.17813236,0.04644516,74.62330649
0.10889659,0.06316867,75.21607167
0.05207907,0.04233912,74.54189955
0.15618874,0.04557651,75.00647319
0.22830526,0.08142458,74.93367073
0.20123078,0.05118415,74.35253289
0.09249411,-0.04631126,74.50786766
0.03668664,-0.09946968,74.91366470
-0.00031865,-0.09758831,74.55283709
-0.03609403,-0.04241920,74.69525685
-0.04949907,-0.07157312,74.41383484
-0.00228835,-0.12457699,74.88237441
0.01939976,-0.11735491,74.16516011
-0.03777113,-0.12090421,74.55755148
-0.05537879,-0.09518176,74.39972836
-0.22258305,-0.08300226,74.41573353
-0.11068184,-0.06540278,74.64650910
-0.06567018,-0.02422296,74.69466346
-0.13412129,-0.02810917,74.64835120
-0.18721337,-0.07610363,75.29966134
-0.20807886,-0.15740597,74.75412797
-0.16257542,-0.02371144,74.68470291
-0.12243987,0.06728126,74.40483921
-0.12609845,0.07103105,74.93185709
-0.01214267,0.04001242,74.10939008
0.09709382,0.03114269,74.70633621
0.04937469,0.06673953,74.88786018
-0.07646971,0.09692604,74.77588126
-0.06410009,0.08398719,74.75640078
0.04665753,0.14756854,74.91444857
0.11956392,0.18555290,74.44687349
0.10378418,0.10696640,74.71143166
0.09619261,0.00439847,74.34829773
0.08672078,0.03413757,74.61755191
0.10308010,0.10947655,74.36563338
0.16095630,0.13666656,74.51950491
0.14141935,0.09364163,74.54497693
0.16076118,0.02247140,74.84544155
0.18620293,-0.02935324,74.93299009
0.13158458,-0.04176801,73.98425832
-0.00803215,-0.06351358,74.27553611
-0.07566378,-0.12183371,74.62830272
0.03199008,-0.04910553,75.12385896
0.07290587,-0.04158381,74.54551191
0.06951203,-0.11385169,74.81348202
-0.01368278,-0.19202171,75.02448150
-0.07498319,-0.17049314,75.07347831
-0.06186109,-0.06252963,74.29228254
-0.12431916,-0.01742963,74.62721017
-0.12874159,-0.04954475,74.91206780
-0.08274357,-0.10933045,74.69252577
-0.07638819,-0.11158440,74.40419011
-0.18197005,-0.06075683,74.86574258
-0.23532495,-0.04419504,75.20215945
-0.21423788,-0.01602429,74.44672269
-0.06580452,0.05319701,74.45497197
0.01474227,0.12193901,75.13163642
-0.02217965,0.06156146,75.12366779
-0.05448508,0.02862525,74.90408834
-0.04753291,0.10602403,74.43597984
-0.00689118,0.16278876,74.92436287
0.03654947,0.15219549,74.68581403
0.00505447,0.12916990,74.89633241
0.06906620,0.08090847,74.68410936
0.14114545,0.11391461,74.54737156
0.08110147,0.08214348,74.95825655
0.05353158,0.05120391,74.83602006
0.10166852,0.12351304,74.81848441
0.18456342,0.13539881,74.95654710
0.20686319,0.12807756,74.52935200
0.13036931,0.01276147,74.34086166
0.05951746,-0.06494003,74.72449655
0.06949101,-0.00873106,74.50498547
0.04832811,0.00488438,74.95740526
-0.00614199,-0.01887143,74.12457121
0.00414470,-0.08346974,74.32080680
0.08705902,-0.11420968,74.80408974
0.06851787,-0.11995955,74.97306172
-0.07044988,-0.14049928,74.53250484
-0.10687218,-0.09089422,74.82308923
-0.08940238,-0.05024133,74.45808692
-0.01292535,-0.02582544,74.88104488
-0.06210595,-0.05092124,75.00741601
-0.13380505,-0.17453577,75.11588563
-0.21247707,-0.19878565,74.82838247
-0.15614646,-0.07256655,75.00202204
-0.14507268,0.00125702,74.08509692
-0.14491907,0.07563721,74.87045616
-0.04859276,0.02863440,74.82069995
0.02638924,0.03002647,74.56342738
0.02330655,0.03653607,74.91164468
-0.10569043,0.06624927,75.17083500
-0.10466949,0.08123917,74.47979207
-0.01112566,0.13155431,74.56213863
0.05423678,0.16860203,74.64617343
0.07071865,0.10230786,74.24162394
0.04178592,0.05280178,74.83725269
0.03220000,0.02807321,74.66790603
0.10752715,0.08893240,74.66497432
0.15359051,0.19808059,74.36925702
0.12344835,0.10406416,74.74125242
0.18721357,0.07788389,74.68468769
0.24174859,0.05508515,75.14067721
0.18331764,0.00366957,73.93156030
0.01481454,-0.03812620,74.83202753
0.01935827,-0.04798210,74.83658450
0.10709728,-0.00179182,75.05640315
0.10977240,-0.02993153,74.99350676
0.07459949,-0.06564188,74.98974579
0.01133365,-0.11492767,74.85539776
-0.01801137,-0.12346628,74.19230000
-0.00132811,-0.05509226,74.42982817
-0.03542558,-0.04134049,75.03511116
-0.06643055,-0.05132903,75.05951813
-0.05983377,-0.16047987,74.72634103
-0.05399071,-0.12669267,74.66538014
-0.16815394,-0.12100677,74.55695070
-0.25798755,-0.09593935,74.67405949
-0.20690965,-0.07558626,74.34821796
-0.10338365,0.03736081,74.94638393
-0.02643389,0.06532886,74.59959069
-0.12574222,0.00381110,74.87772344
-0.10889219,-0.03265726,74.24968394
-0.10144160,0.00884544,74.95762808
-0.09532806,0.10734562,74.57443887
-0.09208571,0.11160493,74.63168000
-0.03554530,0.14315103,74.66823513
0.60376559,0.47971702,74.47568972
0.58066188,0.49217418,74.40115222
0.49440979,0.42831488,74.20343280
0.38250881,0.42336457,74.70679623
0.42163267,0.38576718,74.34474818
0.51377982,0.45816351,74.65980963
0.54489115,0.40025466,74.80443974
0.45198249,0.30926530,74.63103585
0.38088726,0.19121582,74.74445941
0.33131316,0.16716308,74.40600629
0.32343447,0.20325598,74.48659074
0.24878377,0.20167345,75.20753918
0.25428626,0.07410644,74.44228227
0.29809868,0.01580161,74.71592474
0.21709073,0.01892335,74.54327251
0.14077599,0.00486085,74.35381484
0.07730739,-0.01865291,74.87684226
0.10054048,0.01047011,75.03589202
0.16050807,0.01644270,74.65334737
0.12070568,-0.00204671,74.78222101
-0.03823021,-0.10753514,75.00721151
-0.11048242,-0.12733999,74.74637812
-0.09408815,-0.10254667,74.96534608
-0.13200058,-0.00775282,74.53603218
-0.12320585,0.00292288,74.37919923
-0.08895198,-0.01473299,74.89477397
-0.02704196,-0.00166527,74.58324327
0.01577784,0.04278797,74.84949901
-0.09482762,0.02774414,74.82248403
-0.11644650,0.03592651,74.70252951
-0.07813585,0.09871634,73.96833263
0.04508767,0.15872850,75.24191677
0.02123083,0.10591224,75.31489203
-0.02047197,0.06608835,74.73748845
0.00228856,0.02375748,74.77182441
0.05329014,0.14004035,74.82360027
0.09367803,0.21726075,74.61229099
0.11763943,0.14561104,74.61732209
0.19638010,0.11575203,75.01570601
0.25101717,0.09544681,74.32795138
0.20278876,0.05647037,74.60073080
0.05620105,0.05405213,73.97341383
0.04574649,0.04135237,74.73370295
0.11975145,0.05632554,74.44604629
0.14574996,0.06943047,75.29758894
0.14542011,-0.01794333,74.89782750
0.05936171,-0.09972026,75.01515519
0.07096534,-0.08347335,75.10411396
0.05533972,-0.07572347,74.40593975
-0.00676461,0.00442197,74.87230165
0.01922441,-0.01702549,74.65260201
-0.00685829,-0.11152525,75.19577443
0.04381821,-0.14757775,74.97544839
-0.09104411,-0.16102291,74.85196566
-0.21361854,-0.14974180,75.16430533
-0.20846473,-0.13222531,74.62331243
-0.12814608,-0.05187739,74.28709651
-0.07201399,0.00246540,74.68847182
-0.08009779,-0.06033337,74.76009220
-0.15063137,-0.08790143,75.31227779
-0.15751801,-0.02041645,74.47967752
-0.14762982,0.05667825,74.89149029
-0.11414681,0.06798227,74.48562618
-0.09641340,0.08454392,75.36861566
-0.02655599,0.01444346,74.10941259
-0.02366075,0.04982777,74.28357283
-0.01062293,0.06407029,74.72740422
-0.10920344,0.09706653,74.99768960
-0.01768429,0.12133238,75.03555132
0.13088386,0.19374664,75.10789359
0.20589354,0.18046778,74.64592067
0.14416704,0.07575648,74.78311569
0.09249880,0.06307387,74.64893861
0.11940729,0.08274790,75.28862124
0.09739039,0.12550747,74.10613104
0.04998686,0.10016658,74.74371203
0.09395771,0.00473661,74.42850598
0.19857390,-0.06579817,74.89082293
0.19307632,-0.03735547,74.85530611
0.07670124,-0.02064733,74.80243481
0.01352156,-0.06177716,75.03320477
0.02662103,-0.03810425,75.19024951
0.14930713,-0.03584716,75.15700867
0.07062553,-0.06759730,74.55302579
-0.07319826,-0.13997410,75.00848155
-0.08696833,-0.20420006,73.96663557
-0.11447219,-0.19426358,74.56536399
-0.10669693,-0.05039329,74.45233708
-0.15374195,-0.06198066,74.19240475
-0.10540559,-0.05581142,75.21472741
-0.07590506,-0.11719814,74.45057283
-0.05818840,-0.07080305,75.01703469
-0.20327627,-0.04435151,74.75464765
-0.18924295,-0.02406385,74.64791116
-0.13404458,0.00257145,74.89624920
-0.06362401,0.02050445,74.40948345
-0.04182748,0.02419347,74.87057030
-0.09246660,-0.01564134,74.70048815
-0.09409810,-0.01369665,75.34719931
-0.06040186,0.08161855,75.33778434
-0.02728351,0.17533426,74.84213173
0.00682162,0.13416788,75.16553795
0.08797803,0.13340268,74.92405482
0.18829639,0.10762751,74.76025060
0.17810755,0.10055826,75.47874227
0.05421687,0.09603085,75.38496502
0.03693686,0.08189474,75.31489322
0.09636233,0.08088341,74.90565885
0.22728038,0.08482872,75.20236705
0.43336316,0.27104640,75.02586704
0.41074140,0.10746919,75.41490412
0.31277170,0.14505472,74.74990226
0.32402610,0.18761721,74.40830033
0.25198380,0.19938388,75.04419900
0.21613368,0.11700262,74.31694903
0.24132118,0.02767166,75.02796978
0.19464892,-0.01894222,74.97375992
0.12471190,-0.00067070,74.67189808
-0.05096421,-0.06842052,75.08778729
-0.10730495,-0.04392292,75.31848959
-0.03326310,-0.01966896,74.65746590
0.06060718,0.01973143,74.86269565
0.02103604,-0.04475457,75.61369998
-0.06413429,-0.08093756,75.07188767
-0.09151314,-0.04699766,75.36228331
-0.06122284,0.00686009,74.68113543
-0.07852888,0.10580137,75.25506019
-0.11814944,0.02897552,75.18999562
-0.06049641,0.03365623,75.22121566
-0.02924654,0.07174500,74.73187078
-0.07357908,0.00925555,75.18553939
-0.12090796,0.09597317,75.00561578
-0.05592091,0.09980473,74.45034705
0.07566395,0.15799609,74.91990122
0.17047457,0.20037938,74.91974705
0.14682681,0.15713643,75.07398548
0.12435486,0.06093153,74.87027070
0.08847798,0.13746610,74.95607113
0.08295766,0.16072119,74.71826155
0.11861066,0.18027358,75.13699386
0.14388780,0.08873503,74.46926486
0.15330983,0.01337219,75.04255105
0.20589236,0.02235500,74.44212230
0.11648396,0.03709173,74.75030655
0.08876646,0.01095870,75.20751739
0.04252565,0.02728752,75.19240842
0.14977292,0.03148780,74.78206796
0.15427332,-0.01712160,74.62645400
0.05205548,-0.11259855,74.94819971
-0.02024154,-0.15548538,75.33759274
-0.03467456,-0.13984473,74.58607301
-0.08195230,-0.06013781,75.02275987
-0.14266358,-0.07153363,74.77134081
-0.08504689,-0.14177512,74.93919630
-0.02537882,-0.12516270,74.81210533
-0.02573319,-0.12099793,75.02943401
-0.14774088,-0.08992144,74.82960758
-0.21709716,-0.07971609,75.03723228
-0.18682105,-0.04337907,74.70623753
-0.11042303,0.02926496,74.98191620
-0.08307336,0.06504133,74.93513994
-0.14764296,0.00853734,74.48445610
-0.17894006,-0.05723628,75.19499381
-0.11790800,0.00748703,74.80918908
-0.08366676,0.12487626,74.59300236
-0.06300441,0.18027679,75.42503240
0.00175176,0.13648207,74.56722909
0.09651333,0.10496623,74.92467249
0.12531430,0.14097046,74.77243705
0.01268984,0.12227445,75.01970473
-0.04130974,0.15387130,74.79957226
0.03133119,0.12872186,75.35913159
0.16956786,0.18233056,74.57117545
0.15853322,0.06439931,74.58679590
0.12098564,0.01317698,74.45052317
0.08323558,-0.05378578,74.56388061
0.10694511,0.04805598,75.10590525
0.13739417,0.09861006,74.85064742
0.13143590,0.03910797,74.99569473
0.12958493,-0.04430643,74.78097706
0.14241466,-0.06304604,74.95860424
0.07480003,-0.13645074,74.45737597
-0.06408882,-0.11061344,75.11020831
-0.12055764,-0.15565553,74.92625423
-0.05836443,-0.11853564,74.91668301
0.03960275,-0.09997541,74.47458832
-0.02167420,-0.11780705,74.89395559
-0.08930504,-0.14029445,74.82928215
-0.14414058,-0.14601117,75.09050929
-0.10592202,-0.07196721,74.79605744
-0.15557782,0.01105647,75.47001639
-0.16809437,-0.01041708,75.21823668
-0.11483821,-0.07310913,75.33335568
-0.08123647,-0.06859290,74.48062033
-0.19077235,-0.09381377,74.77043941
-0.20585037,0.02651074,75.14688339
-0.20183130,0.07113690,74.80497731
-0.02010847,0.09112935,74.64439814
0.08869308,0.15520134,74.93952142
0.05413857,0.10714090,74.51842872
0.01001219,0.06667854,75.29737283
0.01944097,0.08808759,75.07342744
0.02273433,0.07250414,75.12254468
0.03957762,0.11875904,75.32043434
0.06929432,0.11186235,75.19624140
0.17247792,0.03959860,75.02604120
0.20711108,0.07580669,74.03926619
0.17473240,0.02404899,75.16121929
0.05420287,0.05566575,75.15780385
0.10978669,0.04444538,75.16818176
0.16468772,0.10901433,75.05290236
0.22523589,0.07719827,74.69955431
0.13576699,-0.03038539,75.35750977
0.02530881,-0.10106934,74.77577468
0.03940045,-0.11743031,75.30810702
0.00115005,-0.07694085,75.03783658
-0.06218186,-0.04495636,74.50305632
-0.06904258,-0.10001490,74.64894183
0.04245944,-0.12502040,75.20004029
0.02403909,-0.12100269,74.98599370
-0.07925586,-0.12153589,75.22552578
-0.15038928,-0.10881197,75.43179523
-0.15670761,-0.07100129,74.31137666
-0.06390668,-0.02832298,74.44873717
-0.07258279,-0.02531436,74.50327617
-0.16337379,-0.12547213,75.22327987
-0.21290735,-0.13303832,74.95956026
-0.18037496,-0.03970296,74.80462705
-0.15060437,0.03119675,74.85441627
-0.14612943,0.06953401,74.96725102
-0.07069392,0.04073836,75.01644700
0.02741675,0.06176809,75.30338976
0.03717821,0.05112425,74.92222627
-0.01029255,0.09881138,75.40983695
-0.05959476,0.11955581,74.20987851
0.01955464,0.12352156,75.29302455
0.13965856,0.18911008,74.70335082
0.12438187,0.14783748,74.76102525
0.12212062,0.05359417,74.84569086
0.06319246,0.01034892,75.13181367
0.11402956,0.10220106,74.77354535
0.15410908,0.12845877,74.76549841
0.15570259,0.08285204,75.27470946
0.14742274,0.00797570,74.77741410
0.19341810,0.00756005,75.01602854
0.19458716,-0.03299657,74.15321045
0.02312147,-0.04864277,74.85646879
-0.08833544,-0.09467824,74.61211174
-0.00800150,-0.07073607,74.95804387
0.05007044,-0.07681880,74.74930419
0.06661899,-0.11572278,75.09827427
-0.03525386,-0.19267549,75.15564452
-0.08420570,-0.18359183,75.13649138
-0.07766731,-0.07373849,75.21262280
-0.09238779,-0.03453644,74.89656631
-0.14874842,-0.10478812,74.60156066
-0.07862397,-0.13380426,75.36436918
-0.05388523,-0.10604885,74.89450917
-0.12373787,-0.08699645,74.98887908
-0.21689870,-0.06915134,75.55992003
-0.23721076,-0.02375225,75.05056331
-0.12371449,0.05122208,74.99474731
0.00324247,0.09590211,74.66625002
-0.00999800,0.10425890,75.06360854
-0.04907239,0.00775312,75.05436688
-0.07120819,0.03168532,74.39191838
-0.02204880,0.12909647,74.71900285
-0.01939314,0.17686682,75.11720853
0.00080824,0.12158019,75.10868374
0.07240182,0.07029009,75.30322752
0.13180453,0.07501039,74.78865121
0.11771006,0.08900878,75.26057783
0.06236266,0.08784044,74.59149455
0.08673627,0.09971010,74.68128960
0.19427393,0.13267128,74.96392389
0.26557244,0.11378300,74.86174249
0.20901907,0.09146808,75.94509183
0.12969089,-0.03248302,75.16375077
0.06348538,-0.07291428,74.83809432
0.06057664,-0.01031566,74.88239183
0.02394926,-0.01721052,75.33282852
0.01599445,-0.05701425,75.10270940
0.07909856,-0.14424291,75.04930525
0.05186818,-0.12709499,75.11238134
-0.02240641,-0.13328804,74.78055619
-0.13119637,-0.11311820,75.08395295
-0.10586186,-0.07629966,74.86526099
-0.03132894,-0.06243545,75.13202681
-0.01534168,-0.02885758,74.93258000
-0.14753083,-0.11115256,75.35502355
-0.19092792,-0.16629238,75.06445785
-0.19584429,-0.11884621,75.15918056
-0.17517657,0.02072984,74.84897728
-0.18062724,0.01034902,74.88131299
-0.08565684,0.00233561,75.18604616
-0.01628257,0.00011545,75.15943953
0.03457198,0.06166058,74.47848191
-0.05729333,0.12180964,74.76304954
-0.13006413,0.05894388,75.15433210
-0.06221257,0.08023705,74.76350598
0.03487177,0.14237304,74.86179193
0.11339431,0.16305342,75.31763642
0.03247231,0.07969694,74.71771357
0.04098419,0.03407567,75.70552304
0.08573635,0.09073355,74.52296310
0.11786004,0.14508369,74.73975251
0.13820136,0.15793498,74.48121565
0.16212997,0.08550557,74.64372247
0.23145117,0.06740794,75.21615633
0.21811350,0.07103083,74.63239493
0.06927327,-0.01393008,74.72805856
0.00628232,0.00500055,75.43710438
0.05904106,-0.00253753,74.74181944
0.12469054,-0.00631247,74.84294228
0.12473241,-0.07712094,74.63905219
0.02584517,-0.12707642,75.25907755
-0.02195294,-0.15446454,75.07703911
-0.01202127,-0.03985295,75.31994068
-0.04295526,-0.06283134,75.14835666
-0.11432541,-0.04227851,74.89125389
-0.02201102,-0.12049000,75.08426422
-0.07718112,-0.15389603,74.57509302
-0.10555361,-0.14794783,75.06929587
-0.22330380,-0.14516339,75.28809563
-0.23335112,-0.08367114,75.38419705
-0.16649631,-0.02381509,74.71853855
-0.03917785,0.01452282,75.21140812
-0.04461181,-0.00235307,75.04246235
-0.08327167,-0.03552313,74.13151773
-0.10516828,0.04566229,74.58344732
-0.09179718,0.05681800,74.66647065
-0.06853497,0.12545326,74.94513907
-0.06622437,0.12560949,75.30545132
-0.02399505,0.06561176,75.04394964
0.08335440,0.06191076,74.85512132
0.01706449,0.09145007,74.56780556
-0.00574845,0.08068119,74.93692266
0.01503469,0.14117637,74.97941276
0.12146497,0.13412439,75.06795303
0.20894334,0.23458739,74.61510325
0.18196241,0.13902769,74.71046143
0.13570382,-0.00616475,74.51980537
0.11565436,-0.02021799,75.29091506
0.10776831,0.03034361,74.59247115
0.05020214,0.04662969,75.25273928
0.00764867,-0.02157725,75.05774933
0.12712277,-0.08511065,75.85185185
0.12666605,-0.11450059,74.91951178
0.04590111,-0.08021925,74.54593225
-0.04575030,-0.11325652,75.00069257
-0.03579751,-0.12755002,74.85362941
0.03040197,-0.09988284,75.54820405
0.01791709,-0.05300211,74.55770945
-0.05105641,-0.15991105,74.53868872
-0.14683971,-0.18281358,74.80327490
-0.18104982,-0.17417719,74.88221129
-0.16847724,-0.04455305,75.11576804
-0.16451506,0.00264753,75.20065988
-0.13780365,-0.03089626,74.84747137
-0.03404073,-0.04686862,74.99406569
-0.01324157,0.00831596,74.49005242
-0.09644576,-0.00680296,75.30460383
-0.12827646,0.04359478,75.11664728
-0.16391482,0.05402961,74.89981911
0.00344242,0.15060595,74.61463631
0.00707311,0.10866786,74.66913182
-0.04008076,0.05714172,74.16690548
-0.04471573,0.02008969,75.47577291
0.00448312,0.10718820,74.87754199
0.06592884,0.16777413,74.93516628
0.07247964,0.15380442,75.18488714
0.13904813,0.10397672,75.60571486
0.19630721,0.06026886,75.26995583
0.23094876,0.07253119,75.03770766
0.11802647,0.06396380,75.17187776
0.03607701,0.00281120,74.37935424
0.08399901,0.01330458,75.01396607
0.17010274,0.04451663,74.80882813
0.14270682,-0.00780654,75.04417809
0.07184576,-0.08688304,74.47415118
0.06931271,-0.11643350,75.19153285
0.06585600,-0.06996800,74.84380719
0.03315804,-0.01567321,74.50415117
-0.01818366,-0.05163155,75.19514566
-0.00416828,-0.11254120,74.63887479
-0.01105782,-0.14197358,75.06784180
-0.04825146,-0.13164398,74.81357063
-0.16459351,-0.16755545,74.49412752
0.23439138,0.22112270,75.06127499
0.26338665,0.24871366,74.92001354
0.28004159,0.26961100,74.90280547
0.23329555,0.23401468,74.76512663
0.22320448,0.15102085,74.75102875
0.13832764,0.17184793,75.41761677
0.13294658,0.25460512,75.25702222
0.09908998,0.24612324,74.65288519
0.08838434,0.25095265,74.69850335
0.13656138,0.17000219,75.16108538
0.16082672,0.16942267,74.84695627
0.14496820,0.20532602,75.57200343
0.03477036,0.20372197,74.85122619
0.06661364,0.18929262,75.37495646
0.14687415,0.25567250,75.12427490
0.28951087,0.27755906,75.19632795
0.25672415,0.17109313,75.64832707
0.15827433,0.11230355,74.71697654
0.15959103,0.11126982,74.91292324
0.17741707,0.13758130,74.91019085
0.12700997,0.14244544,75.07809664
0.17514481,0.12422675,74.85956809
0.18861186,0.03340379,74.96792488
0.22273297,-0.00697552,74.64122140
0.12100559,0.02141026,75.22350374
0.06141360,0.00713056,74.96914706
0.05041305,-0.06727093,75.09892318
0.09827864,0.01836058,75.42920940
0.16100653,-0.00203567,74.64885520
0.01760699,-0.12800886,74.94911320
-0.02886219,-0.15180816,75.47268582
-0.05655852,-0.16419736,74.73562131
-0.09930250,-0.14057559,75.47767137
-0.11045193,-0.05087792,75.40729980
-0.12152829,-0.05470176,74.75134799
-0.06628519,-0.11845087,75.22085356
-0.03790099,-0.06132472,74.36889975
-0.07077610,-0.05635096,75.03096856
-0.19006744,-0.00408678,75.15002173
-0.16652465,0.01470953,74.93664306
-0.06416847,0.05978789,75.19626723
-0.01877369,0.06526191,74.78288675
-0.08445019,0.05954745,75.62281149
-0.13857708,0.00954613,75.52761542
-0.07367508,0.01275520,74.46963933
0.00063371,0.12534387,74.86438977
-0.01360815,0.17012815,74.56861485
0.09013313,0.15682126,74.74282113
0.18860826,0.14314334,75.22625019
0.20998024,0.10986380,74.81040267
0.07356470,0.12266009,75.31146448
0.02661498,0.09553750,75.22019431
0.06922430,0.10556178,75.51546870
0.16360800,0.08147120,74.66666945
0.17236784,0.04498385,74.98846564
0.14182040,0.00333184,74.65916901
0.12038631,-0.05137457,75.16539782
0.10795964,-0.00052229,74.99000265
0.12311333,0.03581428,75.33460256
0.06643236,0.01034612,75.10562277
0.10306299,-0.06907829,75.37016365
0.11153362,-0.11189206,74.89846646
0.08036498,-0.14381590,75.28193692
-0.13121001,-0.15343591,75.22477108
-0.20814723,-0.18700024,74.96236485
-0.16374460,-0.13739802,75.11463641
-0.07912890,-0.04543549,75.35613042
-0.09021372,-0.10997058,75.14696842
-0.08638715,-0.11161321,74.80801888
-0.17887698,-0.14103851,75.27648888
-0.12119608,-0.01327030,74.78920056
-0.14704821,0.02833713,74.64033453
-0.17669745,0.06638651,74.42037026
-0.10458252,0.01750201,74.90834264
-0.05422664,-0.00034303,75.19750101
-0.08998964,0.03982294,75.12162671
-0.15068072,0.03759955,75.44180036
-0.14911686,0.05598914,74.71837758
-0.04648762,0.11830839,75.56786564
0.12474337,0.17175043,74.84231560
0.11063472,0.17627530,75.24586551
0.06684079,0.07543926,74.88737436
0.07602468,0.07180079,75.12942075
0.08636735,0.14256659,74.63801210
0.06866520,0.15115969,75.56195987
0.09476068,0.06689931,75.03683867
0.11847736,0.03521973,75.37900554
0.20075798,0.02560375,74.92153087
0.15813012,-0.00115287,74.85789730
0.04177515,-0.02658931,75.09168466
0.05226552,-0.03116744,74.58895973
0.09660233,-0.02095443,75.05086436
0.20212027,0.03226554,75.51697440
0.08687284,-0.08258472,75.21319026
-0.00095249,-0.17259639,75.55848268
-0.04088352,-0.13629724,74.69156848
-0.08016982,-0.10580266,75.33479955
-0.08083427,-0.09180590,74.84918657
-0.10128988,-0.09114920,75.39185900
-0.03419147,-0.13117351,74.99842860
0.00117188,-0.12066602,75.55340093
-0.10412128,-0.08464745,74.78771806
-0.19230718,-0.06033201,74.84392645
-0.21142059,-0.06529473,74.82785174
-0.08503383,-0.00461121,74.95016477
-0.07010247,0.03214558,74.89244326
-0.12927023,-0.01006104,75.04571628
-0.17529403,-0.05775183,74.56199784
-0.10817660,-0.00491471,75.07257017
-0.10292328,0.09087411,74.63748232
-0.04207657,0.11669502,74.69203375
0.03069786,0.10588012,75.50150704
0.10219470,0.09662706,74.66128564
0.16106921,0.13474699,74.86603351
0.02935300,0.11414569,75.06840324
-0.06297630,0.13777062,75.42677106
0.01027063,0.09992107,74.84370903
0.16621305,0.14506793,75.09177142
0.15424316,0.12587556,74.24540117
0.11987668,0.06271295,75.09678410
0.11131938,-0.02805828,74.83874007
0.09315074,0.03032938,74.72030658
0.15935863,0.05208564,74.91440563
0.10988387,0.06813530,75.17812138
0.14503702,0.00678220,74.98003001
0.16056689,-0.06182355,75.24782654
0.12605742,-0.09124522,74.64520644
-0.04725559,-0.07973365,74.90460906
-0.11984755,-0.13648998,74.69659238
-0.06293905,-0.13440473,75.61174652
0.00332220,-0.08470846,75.01863482
-0.01307044,-0.08963360,74.66370157
-0.03506497,-0.16004690,75.12438028
0.34521672,0.17467208,75.17405864
0.30395683,0.22355250,75.33787467
0.17691017,0.27429178,74.87327127
0.19612003,0.23778128,74.97442951
0.20046064,0.18687511,74.84537690
0.18942870,0.14164219,75.63266363
0.12721073,0.15040522,74.92299421
0.02045637,0.15934694,75.36797108
0.00635715,0.15779525,75.25979200
0.07518153,0.18880939,75.12513443
0.18933311,0.30426818,74.66185369
0.19445371,0.24187518,74.43692709
0.17611232,0.14970952,75.01237392
0.11479892,0.14883451,75.09793975
0.13534337,0.19175688,75.06905772
0.13720967,0.23002974,74.79685476
0.15251257,0.25009189,75.14576183
0.19884311,0.18133247,74.93217420
0.28020846,0.14753172,74.92754222
0.22552624,0.11368921,74.87092149
0.15889062,0.10120149,74.85807518
0.12493572,0.05550262,74.33306489
0.21855335,0.10039369,74.89438597
0.27294557,0.11328738,74.91298352
0.20923649,-0.00222218,75.06741250
0.11021708,-0.05568727,74.65810591
0.06643666,-0.09260390,75.22406230
0.01714649,-0.06297841,75.28788989
-0.00376633,-0.03605201,74.68089050
-0.02237976,-0.11447369,74.66494387
-0.01883508,-0.08178549,75.22080006
0.04706194,-0.13570832,75.00145331
-0.03202044,-0.09223970,74.92437467
-0.12805475,-0.08468699,75.46019587
-0.20178965,-0.10177043,74.62626109
-0.13666720,0.00762788,75.40957086
-0.02504552,-0.03173719,75.26651917
-0.12505185,-0.07601201,74.87490598
-0.19622266,-0.09103611,74.44452532
-0.16073299,-0.07958902,74.97230047
-0.16304691,0.02575113,75.01358155
-0.15598603,0.11051093,74.42703708
-0.08421835,0.07183815,74.89952758
0.03167834,0.08646722,75.39725128
0.09275003,0.09973592,74.76732885
0.00089480,0.07409240,74.72577964
-0.04558211,0.08113071,75.10032233
-0.00217528,0.12815438,75.22091475
0.07173782,0.20059533,75.13059947
0.13375531,0.16927130,75.15986851
0.09871553,0.03741935,75.23575282
0.04671218,0.04208107,75.21609172
0.12252134,0.05152117,74.84431284
0.15237597,0.14602321,74.74582837
0.12892004,0.09936382,75.30577086
0.14717382,0.06014746,75.24602885
0.20539849,0.00606153,74.89927497
0.18230221,-0.02626303,74.77694202
0.07971192,-0.06058764,75.57058731
-0.04344793,-0.09369914,74.61220409
-0.02468461,-0.09900355,74.92232533
0.03842288,-0.02521120,74.58756650
0.09534601,-0.06761887,75.17447258
-0.01351687,-0.14896166,74.89612784
-0.04807444,-0.16323007,74.95190350
-0.04715082,-0.10231764,74.56700006
-0.06287887,-0.05482611,75.31095118
-0.10580797,-0.07536941,74.85180122
-0.10960685,-0.08633532,74.46525444
-0.11802381,-0.11965767,75.42618110
-0.09656908,-0.08958269,75.31034841
-0.20434005,-0.11330424,75.02049406
-0.26683889,-0.07714626,74.98283994
-0.17273432,-0.00426242,75.21804189
-0.01495903,0.09605953,74.66003007
-0.01955659,0.11561947,74.84261496
-0.05424592,0.01760903,75.08792254
-0.07085200,0.02363338,74.42180904
-0.04775507,0.11404402,75.04081539
0.01371501,0.11860014,75.10679218
-0.02917039,0.15431550,75.43783190
0.04599679,0.09591656,75.10718214
0.12789439,0.08764698,75.19666506
0.15616600,0.08467122,74.10745748
0.02900932,0.09642371,75.12497744
0.03994726,0.08583305,74.92296931
0.13459071,0.10952423,74.95500718
0.24024208,0.10649346,74.87317136
0.21858089,0.06614618,75.24158446
